Date,Open,High,Low,Close,Volume,Sentiment_Score,Sentiment_Magnitude,Sentiment_Volume,Sentiment_Trend,Sentiment_Volatility
2026-02-12 07:08:00,1.1864,1.18657,1.1864,1.18657,1.0,0.0,0.0,0.0,0.0,0.0
2026-02-12 07:09:00,1.18657,1.18661,1.18657,1.1866,1.0,0.0,0.0,0.0,0.0,0.0
2026-02-12 07:10:00,1.18658,1.18663,1.18658,1.18663,1.0,0.0,0.0,0.0,0.0,0.0
2026-02-12 07:11:00,1.18664,1.18671,1.18663,1.18669,1.0,0.0,0.0,0.0,0.0,0.0
2026-02-12 07:12:00,1.18668,1.18672,1.18659,1.18662,1.0,0.0,0.0,0.0,0.0,0.0
2026-02-12 07:13:00,1.18663,1.18664,1.18662,1.18664,1.0,0.0,0.0,0.0,0.0,0.0
2026-02-12 07:14:00,1.18662,1.18666,1.18653,1.18656,1.0,0.0,0.0,0.0,0.0,0.0
2026-02-12 07:15:00,1.18656,1.18656,1.1865,1.1865,1.0,0.0,0.0,0.0,0.0,0.0
2026-02-12 07:16:00,1.18647,1.18659,1.18647,1.18659,1.0,0.0,0.0,0.0,0.0,0.0
2026-02-12 07:17:00,1.18659,1.18666,1.18659,1.18666,1.0,0.0,0.0,0.0,0.0,0.0
2026-02-12 07:18:00,1.18665,1.18683,1.18665,1.1868,1.0,0.0,0.0,0.0,0.0,0.0
2026-02-12 07:19:00,1.18679,1.18682,1.18679,1.1868,1.0,0.0,0.0,0.0,0.0,0.0
2026-02-12 07:20:00,1.1868,1.18683,1.18679,1.18683,1.0,0.0,0.0,0.0,0.0,0.0
2026-02-12 07:21:00,1.18682,1.18686,1.18676,1.18678,1.0,0.0,0.0,0.0,0.0,0.0
2026-02-12 07:22:00,1.18681,1.18703,1.18677,1.18693,1.0,0.0,0.0,0.0,0.0,0.0
2026-02-12 07:23:00,1.18687,1.18704,1.18687,1.18704,1.0,0.0,0.0,0.0,0.0,0.0
2026-02-12 07:24:00,1.18705,1.18708,1.18704,1.18708,1.0,0.0,0.0,0.0,0.0,0.0
2026-02-12 07:25:00,1.18703,1.18719,1.18703,1.18719,1.0,0.0,0.0,0.0,0.0,0.0
2026-02-12 07:26:00,1.1872,1.18732,1.18719,1.1873,1.0,0.0,0.0,0.0,0.0,0.0
2026-02-12 07:27:00,1.18728,1.18731,1.18727,1.18727,1.0,0.0,0.0,0.0,0.0,0.0
2026-02-12 07:28:00,1.18727,1.18728,1.18723,1.18725,1.0,0.0,0.0,0.0,0.0,0.0
2026-02-12 07:29:00,1.18724,1.18725,1.18721,1.18721,1.0,0.0,0.0,0.0,0.0,0.0
2026-02-12 07:30:00,1.18718,1.18736,1.18718,1.18736,1.0,0.0,0.0,0.0,0.0,0.0
2026-02-12 07:31:00,1.18736,1.18736,1.18735,1.18735,1.0,0.0,0.0,0.0,0.0,0.0
2026-02-12 07:32:00,1.18732,1.18738,1.18732,1.18736,1.0,0.0,0.0,0.0,0.0,0.0
2026-02-12 07:33:00,1.18736,1.1874,1.18735,1.1874,1.0,0.0,0.0,0.0,0.0,0.0
2026-02-12 07:34:00,1.1874,1.18743,1.18712,1.18724,1.0,0.0,0.0,0.0,0.0,0.0
2026-02-12 07:35:00,1.18725,1.18728,1.18724,1.18728,1.0,0.0,0.0,0.0,0.0,0.0
2026-02-12 07:36:00,1.18725,1.18729,1.18725,1.18727,1.0,0.0,0.0,0.0,0.0,0.0
2026-02-12 07:37:00,1.18727,1.18727,1.18722,1.18722,1.0,0.0,0.0,0.0,0.0,0.0
2026-02-12 07:38:00,1.18721,1.18723,1.18717,1.18717,1.0,0.0,0.0,0.0,0.0,0.0
2026-02-12 07:39:00,1.18716,1.18721,1.18716,1.18721,1.0,0.0,0.0,0.0,0.0,0.0
2026-02-12 07:40:00,1.1872,1.18721,1.1872,1.1872,1.0,0.0,0.0,0.0,0.0,0.0
2026-02-12 07:41:00,1.18719,1.18722,1.18709,1.18713,1.0,0.0,0.0,0.0,0.0,0.0
2026-02-12 07:42:00,1.18714,1.1872,1.18712,1.18719,1.0,0.0,0.0,0.0,0.0,0.0
2026-02-12 07:43:00,1.18717,1.18722,1.18714,1.18715,1.0,0.0,0.0,0.0,0.0,0.0
2026-02-12 07:44:00,1.18716,1.1872,1.18714,1.1872,1.0,0.0,0.0,0.0,0.0,0.0
2026-02-12 07:45:00,1.18718,1.18723,1.18713,1.18714,1.0,0.0,0.0,0.0,0.0,0.0
2026-02-12 07:46:00,1.18716,1.18725,1.18714,1.18724,1.0,0.0,0.0,0.0,0.0,0.0
2026-02-12 07:47:00,1.18721,1.18733,1.18721,1.18733,1.0,0.0,0.0,0.0,0.0,0.0
2026-02-12 07:48:00,1.18733,1.18735,1.18733,1.18735,1.0,0.0,0.0,0.0,0.0,0.0
2026-02-12 07:49:00,1.18735,1.1875,1.18735,1.18746,1.0,0.0,0.0,0.0,0.0,0.0
2026-02-12 07:50:00,1.18745,1.18748,1.18745,1.18745,1.0,0.0,0.0,0.0,0.0,0.0
2026-02-12 07:51:00,1.18744,1.18744,1.18741,1.18741,1.0,0.0,0.0,0.0,0.0,0.0
2026-02-12 07:52:00,1.18739,1.18744,1.18737,1.18738,1.0,0.0,0.0,0.0,0.0,0.0
2026-02-12 07:53:00,1.18736,1.18737,1.18731,1.18731,1.0,0.0,0.0,0.0,0.0,0.0
2026-02-12 07:54:00,1.18729,1.18734,1.18724,1.18725,1.0,0.0,0.0,0.0,0.0,0.0
