Date,Open,High,Low,Close,Volume,Sentiment_Score,Sentiment_Magnitude,Sentiment_Volume,Sentiment_Volatility,Sentiment_Trend
2026-02-11 22:36:00,67421.95,67426.77,67336.23,67391.97,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-11 22:37:00,67391.97,67430.24,67364.86,67430.07,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-11 22:38:00,67430.06,67472.25,67400.68,67436.46,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-11 22:39:00,67436.47,67511.64,67385.26,67487.93,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-11 22:40:00,67493.12,67526.01,67482.33,67526.01,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-11 22:41:00,67526.01,67634.09,67512.69,67551.5,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-11 22:42:00,67551.5,67621.56,67540.29,67597.55,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-11 22:43:00,67593.97,67633.36,67556.51,67611.44,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-11 22:44:00,67611.43,67640.62,67575.32,67579.82,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-11 22:45:00,67577.45,67577.45,67541.98,67551.7,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-11 22:46:00,67559.27,67559.54,67491.8,67511.52,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-11 22:47:00,67511.52,67566.63,67511.52,67558.81,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-11 22:48:00,67558.81,67651.25,67558.8,67629.66,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-11 22:49:00,67630.45,67661.98,67601.25,67607.42,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-11 22:50:00,67607.41,67607.42,67470.19,67506.95,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-11 22:51:00,67506.96,67506.96,67447.25,67475.84,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-11 22:52:00,67479.42,67507.41,67475.85,67486.18,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-11 22:53:00,67486.17,67487.22,67375.61,67403.78,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-11 22:54:00,67400.39,67404.24,67378.87,67396.84,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-11 22:55:00,67396.85,67425.72,67389.81,67411.41,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-11 22:56:00,67411.41,67453.46,67411.41,67432.88,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-11 22:57:00,67436.46,67447.19,67395.0,67396.03,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-11 22:58:00,67396.04,67431.06,67396.04,67431.05,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-11 22:59:00,67431.06,67431.06,67357.91,67381.02,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-11 23:00:00,67382.76,67394.34,67261.04,67261.04,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-11 23:01:00,67257.46,67275.36,67185.98,67264.62,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-11 23:02:00,67268.2,67379.9,67268.2,67353.67,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-11 23:03:00,67354.6,67370.19,67328.96,67352.0,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-11 23:04:00,67352.01,67370.42,67320.43,67355.14,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-11 23:05:00,67355.14,67440.04,67350.54,67425.99,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-11 23:06:00,67425.0,67509.96,67404.98,67502.0,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-11 23:07:00,67499.2,67499.2,67349.43,67357.1,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-11 23:08:00,67360.0,67361.27,67296.88,67301.92,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-11 23:09:00,67301.92,67340.0,67299.9,67318.68,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-11 23:10:00,67318.68,67364.74,67232.0,67257.26,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-11 23:11:00,67257.26,67261.04,67205.98,67225.5,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-11 23:12:00,67225.5,67235.01,67167.03,67203.8,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-11 23:13:00,67207.34,67250.29,67180.01,67250.29,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-11 23:14:00,67250.3,67309.44,67233.54,67274.17,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-11 23:15:00,67274.16,67274.16,67250.3,67270.0,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-11 23:16:00,67271.37,67318.31,67271.37,67298.49,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-11 23:17:00,67305.99,67343.37,67261.99,67281.31,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-11 23:18:00,67281.31,67342.0,67269.02,67269.02,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-11 23:19:00,67269.01,67282.2,67214.58,67214.59,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-11 23:20:00,67214.59,67263.18,66949.99,66980.45,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-11 23:21:00,66980.45,67015.8,66810.0,66896.0,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-11 23:22:00,66899.46,66929.19,66839.27,66877.11,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-11 23:23:00,66882.89,66933.56,66877.11,66933.56,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-11 23:24:00,66935.03,66974.31,66885.15,66888.0,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-11 23:25:00,66894.15,66948.49,66840.03,66933.68,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-11 23:26:00,66938.84,67013.98,66924.52,67006.02,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-11 23:27:00,67010.05,67015.36,66948.0,66971.47,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-11 23:28:00,66971.97,66988.0,66946.01,66973.24,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-11 23:29:00,66973.24,67034.21,66953.16,66966.0,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-11 23:30:00,66966.0,67033.27,66966.0,66984.02,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-11 23:31:00,66984.02,67045.4,66953.17,66963.92,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-11 23:32:00,66963.92,66974.26,66932.02,66966.01,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-11 23:33:00,66964.25,66964.25,66885.15,66912.82,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-11 23:34:00,66913.89,66919.99,66834.06,66847.6,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-11 23:35:00,66847.59,66848.0,66784.91,66794.28,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-11 23:36:00,66792.02,66792.02,66729.19,66775.95,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-11 23:37:00,66777.74,66857.94,66744.0,66838.74,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-11 23:38:00,66838.75,66947.0,66838.61,66943.82,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-11 23:39:00,66928.99,67020.52,66914.02,67019.99,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-11 23:40:00,67021.18,67063.99,67021.18,67029.4,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-11 23:41:00,67030.27,67078.45,67017.6,67018.48,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-11 23:42:00,67018.48,67031.92,67006.86,67012.13,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-11 23:43:00,67012.13,67049.83,66992.56,66992.56,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-11 23:44:00,66992.55,67039.07,66935.38,67039.07,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-11 23:45:00,67038.11,67039.07,66985.39,66991.95,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-11 23:46:00,66991.94,67000.0,66953.91,66985.0,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-11 23:47:00,66985.0,66995.05,66953.91,66988.95,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-11 23:48:00,66988.96,66996.12,66942.43,66949.1,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-11 23:49:00,66949.1,66949.1,66854.0,66871.73,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-11 23:50:00,66871.21,66886.01,66835.03,66847.33,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-11 23:51:00,66852.41,66928.1,66844.99,66928.1,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-11 23:52:00,66931.66,66978.65,66924.3,66946.0,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-11 23:53:00,66942.82,66952.42,66917.36,66927.0,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-11 23:54:00,66932.26,66984.0,66909.5,66981.68,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-11 23:55:00,66981.68,66981.68,66931.69,66951.03,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-11 23:56:00,66951.03,66985.38,66951.03,66966.8,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-11 23:57:00,66966.8,67000.0,66959.29,66992.79,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-11 23:58:00,66992.07,67014.01,66958.97,66988.6,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-11 23:59:00,66988.59,67052.48,66967.49,67024.93,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-12 00:00:00,67032.71,67050.01,67003.28,67010.0,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-12 00:01:00,67009.02,67118.46,66993.75,67114.99,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-12 00:02:00,67114.01,67160.8,67104.91,67115.07,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-12 00:03:00,67115.07,67172.87,67064.14,67064.15,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-12 00:04:00,67064.15,67069.0,67026.72,67062.32,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-12 00:05:00,67061.24,67178.01,67056.97,67161.23,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-12 00:06:00,67157.34,67178.18,67139.32,67147.35,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-12 00:07:00,67144.98,67188.53,67117.85,67188.53,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-12 00:08:00,67189.43,67308.8,67157.29,67277.47,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-12 00:09:00,67294.0,67298.0,67257.47,67296.52,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-12 00:10:00,67296.52,67329.05,67270.2,67322.0,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-12 00:11:00,67320.75,67320.94,67289.69,67304.01,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-12 00:12:00,67304.01,67317.99,67285.53,67286.29,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-12 00:13:00,67286.29,67296.83,67278.95,67290.67,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-12 00:14:00,67290.68,67335.39,67290.68,67315.01,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-12 00:15:00,67315.0,67315.0,67282.0,67296.85,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-12 00:16:00,67296.85,67380.02,67296.85,67334.34,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-12 00:17:00,67334.34,67360.0,67289.69,67314.44,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-12 00:18:00,67314.44,67380.31,67282.52,67346.99,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-12 00:19:00,67346.99,67379.92,67311.17,67322.53,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-12 00:20:00,67322.53,67331.11,67308.8,67319.5,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-12 00:21:00,67319.5,67327.79,67277.02,67286.32,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-12 00:22:00,67291.0,67314.94,67257.53,67270.48,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-12 00:23:00,67270.48,67289.67,67268.4,67287.56,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-12 00:24:00,67288.48,67354.1,67288.3,67354.0,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-12 00:25:00,67354.11,67376.61,67329.06,67376.61,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-12 00:26:00,67371.97,67461.51,67368.47,67422.15,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-12 00:27:00,67422.15,67422.15,67278.95,67342.14,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-12 00:28:00,67335.07,67362.0,67332.0,67344.01,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-12 00:29:00,67344.0,67380.43,67312.0,67341.93,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-12 00:30:00,67341.93,67379.18,67339.16,67357.48,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-12 00:31:00,67357.48,67411.4,67332.92,67361.29,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-12 00:32:00,67360.47,67413.39,67354.12,67386.35,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-12 00:33:00,67386.34,67454.35,67386.34,67416.65,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-12 00:34:00,67416.62,67427.29,67389.93,67405.24,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-12 00:35:00,67405.27,67583.93,67381.99,67540.65,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-12 00:36:00,67540.64,67586.81,67504.48,67504.64,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-12 00:37:00,67513.69,67647.67,67508.07,67623.97,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-12 00:38:00,67627.96,67639.0,67520.94,67525.9,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-12 00:39:00,67525.9,67525.9,67437.01,67450.77,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-12 00:40:00,67450.77,67496.23,67450.77,67490.18,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-12 00:41:00,67490.18,67495.88,67468.69,67490.16,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-12 00:42:00,67490.15,67530.0,67479.01,67490.17,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-12 00:43:00,67490.17,67538.0,67490.16,67520.59,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-12 00:44:00,67520.59,67550.26,67518.8,67531.09,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-12 00:45:00,67531.1,67604.72,67512.85,67604.72,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-12 00:46:00,67604.72,67632.9,67547.45,67568.02,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-12 00:47:00,67568.01,67568.01,67515.97,67527.98,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-12 00:48:00,67519.23,67519.23,67444.0,67468.0,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-12 00:49:00,67467.99,67500.6,67467.03,67481.82,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-12 00:50:00,67478.64,67486.74,67443.99,67454.01,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-12 00:51:00,67458.02,67496.92,67454.44,67479.42,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-12 00:52:00,67479.41,67489.98,67465.1,67465.1,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-12 00:53:00,67465.11,67504.47,67465.11,67478.2,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-12 00:54:00,67478.2,67493.99,67440.04,67484.33,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-12 00:55:00,67484.34,67502.0,67481.19,67496.13,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-12 00:56:00,67496.12,67503.01,67483.0,67502.0,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-12 00:57:00,67502.0,67555.61,67450.49,67454.39,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-12 00:58:00,67454.39,67513.75,67436.07,67436.07,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-12 00:59:00,67435.56,67454.81,67407.82,67409.07,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-12 01:00:00,67410.09,67487.72,67409.07,67457.38,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-12 01:01:00,67465.1,67490.16,67436.27,67479.99,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-12 01:02:00,67479.7,67558.18,67468.0,67549.76,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-12 01:03:00,67547.45,67562.74,67508.07,67508.07,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-12 01:04:00,67508.06,67508.07,67463.05,67490.15,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-12 01:05:00,67490.14,67505.73,67454.14,67484.8,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-12 01:06:00,67477.27,67500.05,67411.4,67500.05,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-12 01:07:00,67500.04,67561.0,67443.62,67457.69,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-12 01:08:00,67458.27,67515.0,67458.26,67463.17,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-12 01:09:00,67462.64,67486.58,67433.99,67483.0,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-12 01:10:00,67482.99,67548.97,67479.46,67531.95,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-12 01:11:00,67532.0,67558.71,67529.54,67554.6,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-12 01:12:00,67558.18,67607.53,67556.38,67607.53,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-12 01:13:00,67607.53,67649.76,67607.53,67615.99,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-12 01:14:00,67615.47,67655.75,67615.47,67652.0,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-12 01:15:00,67652.0,67686.08,67594.01,67644.1,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-12 01:16:00,67647.68,67694.99,67593.98,67593.98,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-12 01:17:00,67590.41,67669.16,67565.53,67662.74,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-12 01:18:00,67667.97,67722.0,67636.94,67636.94,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-12 01:19:00,67636.95,67636.95,67558.0,67594.0,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-12 01:20:00,67593.64,67597.56,67504.92,67508.68,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-12 01:21:00,67509.52,67600.43,67508.67,67586.2,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-12 01:22:00,67586.19,67586.19,67543.83,67545.72,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-12 01:23:00,67543.86,67598.88,67540.28,67582.47,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-12 01:24:00,67581.84,67586.82,67547.45,67573.9,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-12 01:25:00,67574.11,67694.21,67572.52,67685.49,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-12 01:26:00,67683.48,67812.36,67676.33,67784.0,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-12 01:27:00,67783.99,67829.49,67772.99,67791.62,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-12 01:28:00,67791.62,67823.87,67759.19,67775.08,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-12 01:29:00,67775.08,67804.0,67730.03,67754.96,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-12 01:30:00,67754.96,67817.09,67754.96,67808.78,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-12 01:31:00,67808.78,67808.92,67744.35,67758.0,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-12 01:32:00,67762.24,67783.13,67706.4,67765.83,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-12 01:33:00,67765.82,67778.0,67744.86,67769.9,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-12 01:34:00,67769.9,67769.9,67744.35,67744.36,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-12 01:35:00,67744.35,67744.35,67701.7,67716.0,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-12 01:36:00,67714.08,67894.03,67714.08,67874.72,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-12 01:37:00,67874.72,67992.29,67862.49,67992.28,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-12 01:38:00,67989.57,67994.94,67911.44,67932.98,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-12 01:39:00,67934.0,67943.64,67858.91,67858.91,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-12 01:40:00,67858.91,67895.53,67848.17,67885.95,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-12 01:41:00,67887.54,67907.31,67850.01,67855.99,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-12 01:42:00,67862.48,67924.4,67862.48,67914.0,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-12 01:43:00,67914.0,67932.22,67844.34,67858.9,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-12 01:44:00,67861.67,67869.7,67785.26,67805.22,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
2026-02-12 01:45:00,67805.22,67826.68,67770.34,67791.27,1.0,-0.14666666666666667,0.14666666666666667,1,0.0,0.0
