Date,Open,High,Low,Close,Volume
2023-10-22,1.05918,1.0594,1.0587,1.0588,2235
2023-10-23,1.05891,1.06779,1.057,1.0668,171392
2023-10-24,1.06699,1.0695,1.0582,1.05949,179904
2023-10-25,1.05947,1.0608,1.0558,1.05662,178204
2023-10-26,1.0566,1.05691,1.05185,1.05636,189432
2023-10-27,1.05635,1.0597,1.0534,1.0578,164457
2023-10-29,1.05598,1.05757,1.05585,1.05616,2748
2023-10-30,1.05616,1.0625,1.0546,1.06135,155863
2023-10-31,1.06137,1.06742,1.0556,1.05777,184667
2023-11-01,1.05778,1.05868,1.05166,1.05866,188439
2023-11-02,1.05865,1.06676,1.0583,1.06151,173582
2023-11-03,1.06152,1.07467,1.0613,1.0735,162326
2023-11-05,1.07205,1.07331,1.07205,1.07311,1796
2023-11-06,1.07311,1.07567,1.07138,1.0717,153910
2023-11-07,1.07183,1.072,1.0663,1.06957,172347
2023-11-08,1.06958,1.0716,1.0658,1.0711,153039
2023-11-09,1.07112,1.07253,1.0659,1.06667,160915
2023-11-10,1.06669,1.0714,1.0655,1.0714,144796
2023-11-12,1.06833,1.06903,1.06806,1.06903,1665
2023-11-13,1.06899,1.07062,1.0664,1.0701,128532
2023-11-14,1.0701,1.08874,1.0691,1.0876,155566
2023-11-15,1.08777,1.08858,1.083,1.08542,158792
2023-11-16,1.08543,1.08955,1.0811,1.08531,151818
2023-11-17,1.08526,1.0918,1.0823,1.0916,150098
2023-11-19,1.09094,1.09129,1.09043,1.09053,1654
2023-11-20,1.0905,1.0952,1.0896,1.0944,149674
2023-11-21,1.09446,1.0966,1.0899,1.09166,158454
2023-11-22,1.09168,1.0923,1.0851,1.08878,155842
2023-11-23,1.08879,1.09305,1.0886,1.0902,104985
2023-11-24,1.09042,1.0949,1.0893,1.0948,117352
2023-11-26,1.09371,1.09471,1.09284,1.09393,1928
2023-11-27,1.09399,1.096,1.0924,1.0959,143435
2023-11-28,1.0959,1.1009,1.0933,1.10041,162221
2023-11-29,1.10041,1.10173,1.0959,1.0973,167203
